Order_ID,Customer_ID,ZIP_Code,Account_Age_Days,Past_Purchases,Past_Returns,Product_ID,Category,Price,Discount_Percentage,Shipping_Method,Carrier,Order_Date,Delivery_Date,Size_Ordered,Bought_Two_Sizes,Review_Score,Return_Reason,Is_Returned
ORD_011506,CUST_00230,14117,1393,37,8,PROD_9636,Toys,404.94,0,Express,BlueDart,2022-01-31,2022-02-04,,0,1,Changed mind,1
ORD_011507,CUST_01096,46208,1388,52,11,PROD_5773,Clothing,17.15,50,Economy,USPS,2022-05-14,2022-05-23,XXL,0,4,Changed mind,1
ORD_011508,CUST_00885,11607,1111,3,0,PROD_4776,Beauty,184.74,0,Next Day,UPS,2023-10-20,2023-10-21,,0,1,,0
ORD_011509,CUST_01502,27054,1985,92,15,PROD_3462,Toys,89.07,50,Standard,FedEx,2024-05-31,2024-06-07,,0,5,,0
ORD_011510,CUST_00733,43586,1554,25,6,PROD_6415,Clothing,63.57,50,Economy,BlueDart,2023-01-16,2023-01-27,L,0,3,,0
ORD_011511,CUST_00930,23006,1579,55,14,PROD_3592,Clothing,5.0,50,Standard,DHL,2022-08-19,2022-08-26,L,0,3,Received wrong item,1
ORD_011512,CUST_01213,97404,394,28,5,PROD_3220,Beauty,31.8,30,Standard,USPS,2022-03-31,2022-04-06,,0,5,Changed mind,1
ORD_011513,CUST_00865,47093,1123,7,0,PROD_9698,Clothing,29.51,25,Express,USPS,2022-06-26,2022-07-01,XXL,0,3,,0
ORD_011514,CUST_01256,93442,140,11,1,PROD_8864,Footwear,19.08,20,Express,UPS,2023-09-08,2023-09-11,XS,0,5,,0
ORD_011515,CUST_00148,99353,448,28,6,PROD_3185,Toys,5.0,30,Economy,USPS,2022-06-30,2022-07-09,,0,4,Changed mind,1
ORD_011516,CUST_01596,55242,447,40,10,PROD_3535,Books,7.29,30,Standard,DHL,2022-06-26,2022-07-02,,0,5,,0
ORD_011517,CUST_01950,28818,1591,99,2,PROD_8631,Home & Kitchen,6.28,0,Economy,FedEx,2022-04-28,,,0,5,Not as described,1
ORD_011518,CUST_01150,71537,1248,93,19,PROD_5711,Clothing,47.63,50,Economy,USPS,2022-12-23,2023-01-03,M,1,5,Wrong size,1
ORD_011519,CUST_00660,56105,386,80,8,PROD_5049,Footwear,9.52,0,Economy,FedEx,2023-07-21,2023-07-30,S,1,3,Wrong size,1
ORD_011520,CUST_00223,38864,1627,96,18,PROD_6075,Beauty,7.93,5,Express,USPS,2024-01-14,2024-01-19,,0,4,,0
ORD_011521,CUST_00137,18326,550,38,0,PROD_9037,Electronics,70.48,30,Economy,USPS,2022-05-22,2022-06-01,,0,4,,0
ORD_011522,CUST_01120,41300,1561,21,1,PROD_8199,Toys,23.27,10,Express,FedEx,2024-05-22,2024-05-24,,0,4,,0
ORD_011523,CUST_01112,55236,162,86,13,PROD_9233,Electronics,229.45,0,Standard,UPS,2023-08-22,2023-08-29,,0,3,,0
ORD_011524,CUST_00508,78146,1439,34,4,PROD_8425,Electronics,112.85,0,Express,DHL,2023-06-22,2023-06-25,,0,4,Quality issues,1
ORD_011525,CUST_00197,31643,893,39,5,PROD_2892,Books,10.73,0,Express,BlueDart,2022-01-13,,,0,5,,0
ORD_011526,CUST_00974,84607,761,67,4,PROD_4007,Electronics,75.12,50,Standard,DHL,2023-12-04,2023-12-11,,0,4,,1
ORD_011527,CUST_01987,86271,1212,39,5,PROD_7769,Clothing,7.8,0,Express,BlueDart,2024-05-11,2024-05-16,XL,0,5,,0
ORD_011528,CUST_01865,60052,1280,16,3,PROD_6058,Clothing,35.29,50,Standard,USPS,2022-09-03,2022-09-10,S,0,3,,0
ORD_011529,CUST_00012,87397,1268,66,6,PROD_8762,Toys,12.45,50,Economy,UPS,2022-09-28,2022-10-08,,0,5,Changed mind,1
ORD_011530,CUST_00781,78386,206,89,5,PROD_5876,Books,43.16,15,Express,FedEx,2022-03-13,2022-03-16,,0,4,,0
ORD_011531,CUST_00792,42177,764,56,10,PROD_4665,Clothing,20.09,15,Next Day,BlueDart,2023-09-10,2023-09-14,M,0,4,,0
ORD_011532,CUST_01511,63845,1895,70,6,PROD_3020,Beauty,147.24,0,Express,FedEx,2023-05-13,2023-05-16,,0,4,Quality issues,1
ORD_011533,CUST_01947,77551,1975,65,7,PROD_2089,Clothing,83.5,20,Standard,UPS,2024-01-16,2024-01-22,L,0,3,,0
ORD_011534,CUST_01842,31697,1611,81,16,PROD_8614,Home & Kitchen,125.72,50,Next Day,BlueDart,2022-03-26,2022-03-30,,0,4,,0
ORD_011535,CUST_00587,62383,298,6,0,PROD_7146,Beauty,42.13,15,Standard,FedEx,2022-10-15,2022-10-20,,0,2,,0
ORD_011536,CUST_01445,62640,1699,9,0,PROD_4633,Toys,41.09,20,Economy,UPS,2022-08-19,2022-08-28,,0,5,,1
ORD_011537,CUST_01878,82684,780,48,9,PROD_1242,Clothing,5.0,0,Next Day,USPS,2022-10-06,2022-10-10,XL,0,4,Changed mind,1
ORD_011538,CUST_00502,85574,883,51,7,PROD_2598,Home & Kitchen,23.72,0,Standard,USPS,2024-05-29,2024-06-06,,0,2,Not as described,1
ORD_011539,CUST_00268,80292,1883,87,11,PROD_7332,Electronics,150.55,0,Express,BlueDart,2022-03-03,2022-03-09,,0,4,,0
ORD_011540,CUST_00953,69510,1401,70,5,PROD_6735,Home & Kitchen,59.08,25,Standard,FedEx,2023-05-28,2023-06-02,,0,4,,0
ORD_011541,CUST_00017,38657,1153,30,8,PROD_7713,Clothing,55.79,10,Express,BlueDart,2022-08-13,2022-08-19,XXL,0,2,,0
ORD_011542,CUST_01828,76543,197,84,0,PROD_9431,Footwear,13.26,15,Express,BlueDart,2024-02-21,2024-02-27,M,0,2,,0
ORD_011543,CUST_01801,59372,1780,91,20,PROD_9392,Beauty,23.74,15,Next Day,DHL,2022-11-29,2022-11-30,,0,4,,0
ORD_011544,CUST_00195,72296,1744,53,0,PROD_2588,Electronics,234.31,20,Economy,FedEx,2024-01-23,2024-02-01,,0,4,,0
ORD_011545,CUST_00387,27601,1678,32,5,PROD_1519,Clothing,56.8,0,Express,UPS,2022-08-22,2022-08-24,L,0,4,,0
ORD_011546,CUST_01916,71487,304,55,13,PROD_1670,Toys,105.69,30,Economy,BlueDart,2023-04-14,2023-04-25,,0,1,Not as described,1
ORD_011547,CUST_00052,20328,592,53,12,PROD_2388,Toys,31.39,0,Next Day,USPS,2023-10-16,2023-10-19,,0,3,,0
ORD_011548,CUST_00093,38785,1443,54,10,PROD_7685,Books,5.0,0,Standard,UPS,2023-07-20,2023-07-26,,0,4,,0
ORD_011549,CUST_00906,29555,163,44,3,PROD_9353,Clothing,26.1,25,Express,FedEx,2023-05-01,2023-05-04,XXL,0,1,,1
ORD_011550,CUST_01299,62089,928,13,1,PROD_9721,Clothing,17.38,50,Standard,BlueDart,2023-07-03,2023-07-12,XS,0,1,Changed mind,1
ORD_011551,CUST_01193,84177,366,77,10,PROD_2445,Beauty,49.19,0,Express,UPS,2022-04-04,2022-04-08,,0,4,,0
ORD_011552,CUST_01284,79579,1763,21,3,PROD_1309,Electronics,116.06,0,Express,FedEx,2022-04-20,2022-04-24,,0,3,,0
ORD_011553,CUST_00614,81810,831,57,10,PROD_8332,Books,36.48,0,Economy,UPS,2023-08-05,2023-08-13,,0,4,,0
ORD_011554,CUST_01964,57265,364,43,5,PROD_2007,Clothing,48.37,5,Next Day,BlueDart,2023-11-26,2023-11-29,XL,0,5,,0
ORD_011555,CUST_01767,63578,1553,70,10,PROD_2517,Clothing,9.81,20,Economy,DHL,2022-04-30,2022-05-08,S,0,3,Defective product,1
ORD_011556,CUST_01112,55236,162,86,13,PROD_8907,Footwear,16.24,10,Standard,DHL,2023-08-23,2023-08-30,XL,1,4,Wrong size,1
ORD_011557,CUST_00406,93136,1216,26,6,PROD_9299,Books,87.67,0,Express,USPS,2023-06-07,2023-06-11,,0,1,,0
ORD_011558,CUST_00576,42092,803,84,21,PROD_9973,Clothing,77.14,10,Express,USPS,2022-05-21,2022-05-25,M,1,1,Wrong size,1
ORD_011559,CUST_01860,98907,705,8,1,PROD_4233,Clothing,74.02,10,Economy,USPS,2022-12-07,2022-12-16,XL,1,3,,0
ORD_011560,CUST_01790,28537,1254,39,3,PROD_4621,Books,16.63,20,Next Day,USPS,2024-04-26,2024-04-29,,0,4,,0
ORD_011561,CUST_01164,80912,1882,60,7,PROD_8420,Electronics,33.29,25,Economy,DHL,2022-05-20,2022-05-28,,0,4,,0
ORD_011562,CUST_01560,28595,1666,71,18,PROD_2709,Footwear,6.81,5,Express,UPS,2023-09-13,2023-09-16,XS,0,2,Not as described,1
ORD_011563,CUST_00539,49446,1936,84,6,PROD_9323,Clothing,697.54,0,Standard,UPS,2023-04-28,2023-05-04,XXL,0,5,,0
ORD_011564,CUST_00522,76469,1871,26,2,PROD_8805,Footwear,7.95,0,Economy,FedEx,2024-03-14,2024-03-24,L,0,4,,0
ORD_011565,CUST_01737,15376,1434,35,9,PROD_9771,Books,27.4,0,Standard,BlueDart,2022-01-10,2022-01-19,,0,2,,0
ORD_011566,CUST_00483,80282,282,97,14,PROD_7958,Books,34.04,5,Express,USPS,2023-11-30,2023-12-05,,0,3,,0
ORD_011567,CUST_00383,82692,1726,41,0,PROD_6368,Clothing,7.09,30,Express,DHL,2022-04-03,2022-04-07,XXL,0,5,,0
ORD_011568,CUST_01864,46932,773,55,6,PROD_1111,Home & Kitchen,40.68,0,Next Day,DHL,2024-04-20,2024-04-22,,0,4,,0
ORD_011569,CUST_00031,10851,306,16,1,PROD_7076,Clothing,86.02,50,Express,FedEx,2022-03-24,2022-03-28,M,0,1,Defective product,1
ORD_011570,CUST_01379,22015,1870,54,5,PROD_1688,Footwear,19.6,20,Standard,UPS,2023-11-14,2023-11-20,XXL,0,3,,0
ORD_011571,CUST_00691,94246,719,83,16,PROD_8533,Home & Kitchen,24.6,10,Express,BlueDart,2024-02-05,2024-02-09,,0,3,,0
ORD_011572,CUST_00285,40982,671,47,2,PROD_8654,Beauty,21.09,25,Express,DHL,2023-01-14,2023-01-17,,0,3,,1
ORD_011573,CUST_01025,63955,738,95,1,PROD_7195,Electronics,33.62,20,Express,FedEx,2022-02-23,2022-02-26,,0,5,,0
ORD_011574,CUST_00160,75612,809,40,10,PROD_6918,Home & Kitchen,155.69,0,Next Day,BlueDart,2024-02-14,2024-02-18,,0,3,,0
ORD_011575,CUST_00166,93748,1627,6,0,PROD_8219,Toys,19.57,10,Express,FedEx,2023-02-11,2023-02-15,,0,5,,0
ORD_011576,CUST_01503,82924,1345,14,2,PROD_5931,Footwear,12.38,15,Next Day,USPS,2022-01-08,2022-01-11,XL,0,5,,0
ORD_011577,CUST_01715,87518,1341,83,13,PROD_4292,Books,90.1,25,Economy,USPS,2023-02-12,2023-02-22,,0,4,,0
ORD_011578,CUST_00542,10053,1145,17,4,PROD_6926,Electronics,175.41,50,Express,DHL,2023-01-23,,,0,5,,0
ORD_011579,CUST_00917,39581,1266,98,15,PROD_2446,Toys,5.0,30,Economy,FedEx,2022-09-02,2022-09-12,,0,4,,0
ORD_011580,CUST_00751,87607,1742,47,11,PROD_3529,Electronics,46.1,50,Next Day,FedEx,2023-04-07,2023-04-10,,0,5,,0
ORD_011581,CUST_00959,96662,1231,16,1,PROD_4449,Clothing,32.49,5,Economy,FedEx,2024-01-15,2024-01-25,M,0,4,,0
ORD_011582,CUST_01196,32280,1310,43,5,PROD_8350,Footwear,6.88,5,Economy,BlueDart,2023-12-29,2024-01-08,L,1,5,Wrong size,1
ORD_011583,CUST_01723,14929,211,88,7,PROD_8108,Beauty,61.89,10,Economy,FedEx,2023-01-22,2023-01-31,,0,5,,0
ORD_011584,CUST_00945,69048,997,23,3,PROD_2819,Footwear,7.07,25,Next Day,UPS,2022-12-06,,M,0,4,Not as described,1
ORD_011585,CUST_00202,37760,125,77,2,PROD_3661,Beauty,33.76,0,Next Day,FedEx,2022-07-09,2022-07-11,,0,4,,0
ORD_011586,CUST_01032,69614,1026,99,0,PROD_2496,Home & Kitchen,28.04,30,Express,DHL,2024-04-11,2024-04-15,,0,3,Quality issues,1
ORD_011587,CUST_01522,76507,247,33,0,PROD_4964,Beauty,20.93,30,Express,BlueDart,2023-08-28,2023-09-03,,0,4,,0
ORD_011588,CUST_00136,88172,1892,79,16,PROD_1673,Home & Kitchen,59.54,25,Next Day,DHL,2023-12-07,2023-12-08,,0,5,,0
ORD_011589,CUST_00210,67422,1224,27,4,PROD_1746,Clothing,38.21,20,Next Day,BlueDart,2023-08-22,2023-08-25,XS,1,2,Wrong size,1
ORD_011590,CUST_01355,22978,931,54,14,PROD_3804,Toys,29.17,10,Economy,FedEx,2024-05-03,2024-05-13,,0,2,,0
ORD_011591,CUST_00522,76469,1871,26,2,PROD_5939,Toys,407.61,30,Economy,FedEx,2022-05-15,2022-05-24,,0,5,Changed mind,1
ORD_011592,CUST_00157,69470,164,58,12,PROD_1381,Electronics,33.85,15,Economy,DHL,2022-04-21,2022-04-29,,0,4,,0
ORD_011593,CUST_00098,14207,1530,99,22,PROD_8065,Home & Kitchen,12.23,10,Next Day,FedEx,2022-11-13,2022-11-14,,0,4,,0
ORD_011594,CUST_00714,39389,1306,90,24,PROD_3293,Home & Kitchen,32.21,0,Economy,FedEx,2022-11-25,2022-12-03,,0,2,,0
ORD_011595,CUST_00037,38221,777,5,0,PROD_7891,Electronics,35.15,15,Express,BlueDart,2023-11-05,2023-11-11,,0,2,Changed mind,1
ORD_011596,CUST_00253,65519,347,76,4,PROD_1742,Toys,67.17,50,Express,DHL,2023-04-14,2023-04-16,,0,5,,0
ORD_011597,CUST_01148,30232,1248,82,0,PROD_6519,Toys,5.0,15,Standard,FedEx,2022-01-30,2022-02-06,,0,4,,0
ORD_011598,CUST_01574,84395,690,49,0,PROD_2847,Electronics,62.0,0,Economy,UPS,2022-06-22,2022-07-01,,0,4,Not as described,1
ORD_011599,CUST_01288,43681,545,46,4,PROD_8035,Electronics,30.53,20,Express,DHL,2023-12-21,2023-12-24,,0,4,,0
ORD_011600,CUST_01260,98835,63,40,9,PROD_8367,Home & Kitchen,39.52,50,Standard,USPS,2022-08-03,2022-08-09,,0,4,,0
ORD_011601,CUST_01912,15020,1531,20,3,PROD_9857,Books,12.44,30,Economy,USPS,2024-02-01,2024-02-11,,0,1,,0
ORD_011602,CUST_01117,69682,1454,91,17,PROD_2664,Toys,68.2,20,Next Day,UPS,2023-05-08,2023-05-11,,0,3,,0
ORD_011603,CUST_00884,23446,1691,36,8,PROD_4617,Electronics,30.17,10,Standard,BlueDart,2023-08-12,2023-08-19,,0,4,,0
ORD_011604,CUST_00255,71213,1278,99,23,PROD_3465,Home & Kitchen,26.99,20,Economy,BlueDart,2022-08-05,2022-08-15,,0,4,,0
ORD_011605,CUST_01206,28758,755,58,2,PROD_7691,Clothing,37.78,0,Standard,FedEx,2022-10-07,2022-10-12,XS,0,5,,1
ORD_011606,CUST_00718,15276,756,78,17,PROD_9534,Toys,11.05,0,Economy,UPS,2023-08-21,2023-08-30,,0,5,,0
ORD_011607,CUST_01422,65176,1893,94,6,PROD_9207,Books,15.58,5,Express,FedEx,2023-04-04,,,0,4,,0
ORD_011608,CUST_01346,69459,1603,27,1,PROD_3539,Clothing,103.12,25,Economy,BlueDart,2023-05-26,2023-06-07,XS,1,5,Wrong size,1
ORD_011609,CUST_00889,72746,858,70,18,PROD_8829,Beauty,61.02,0,Express,USPS,2023-12-09,2023-12-14,,0,3,,0
ORD_011610,CUST_01475,95316,1688,4,0,PROD_3796,Clothing,18.77,10,Next Day,BlueDart,2023-03-03,2023-03-08,XXL,0,4,,0
ORD_011611,CUST_01820,73736,1682,48,12,PROD_3767,Books,15.3,30,Express,DHL,2023-04-04,2023-04-06,,0,5,,0
ORD_011612,CUST_00977,26299,938,23,5,PROD_7574,Footwear,20.79,15,Express,BlueDart,2023-11-26,2023-12-01,S,0,3,,0
ORD_011613,CUST_01216,47700,728,5,0,PROD_8610,Clothing,41.93,10,Next Day,BlueDart,2022-04-05,2022-04-08,L,0,3,,0
ORD_011614,CUST_01430,87812,1918,75,11,PROD_8108,Books,6.2,0,Economy,BlueDart,2024-04-28,,,0,3,,0
ORD_011615,CUST_01432,69245,604,45,2,PROD_5086,Toys,120.26,0,Express,BlueDart,2022-10-11,2022-10-17,,0,5,,0
ORD_011616,CUST_00912,83147,1882,87,12,PROD_5514,Electronics,7.25,50,Express,USPS,2022-07-01,2022-07-04,,0,3,Defective product,1
ORD_011617,CUST_01359,46666,1972,14,3,PROD_1893,Footwear,45.31,15,Economy,DHL,2024-01-15,2024-01-24,M,1,4,Wrong size,1
ORD_011618,CUST_00363,19602,31,81,2,PROD_3263,Beauty,18.42,0,Express,BlueDart,2024-03-09,2024-03-15,,0,3,,0
ORD_011619,CUST_00833,63005,521,18,4,PROD_6304,Footwear,6.46,50,Next Day,USPS,2022-01-24,2022-01-27,XS,0,3,,0
ORD_011620,CUST_00318,79615,781,15,2,PROD_3571,Beauty,22.62,50,Economy,USPS,2022-04-23,2022-05-04,,0,4,,0
ORD_011621,CUST_00738,25012,1429,37,4,PROD_7807,Footwear,19.3,5,Next Day,BlueDart,2024-05-06,2024-05-09,S,0,3,,0
ORD_011622,CUST_01281,27322,1490,12,2,PROD_5230,Books,38.61,15,Economy,BlueDart,2022-10-25,2022-11-05,,0,2,,0
ORD_011623,CUST_00019,76237,1717,13,1,PROD_4742,Electronics,49.1,10,Express,DHL,2024-05-15,2024-05-19,,0,5,,0
ORD_011624,CUST_00925,50026,1494,69,14,PROD_2074,Electronics,99.37,20,Standard,UPS,2023-09-27,2023-10-03,,0,4,,0
ORD_011625,CUST_00869,39816,474,42,3,PROD_4450,Beauty,20.05,25,Standard,USPS,2022-04-12,2022-04-19,,0,4,,0
ORD_011626,CUST_01775,18639,661,4,0,PROD_6812,Electronics,11.22,20,Economy,DHL,2023-12-23,,,0,5,,0
ORD_011627,CUST_01642,66267,464,51,10,PROD_9308,Books,17.09,15,Standard,FedEx,2024-02-23,2024-03-01,,0,4,,0
ORD_011628,CUST_00539,49446,1936,84,6,PROD_4337,Toys,48.56,0,Express,FedEx,2022-01-10,,,0,5,,0
ORD_011629,CUST_00057,57400,1558,88,21,PROD_6941,Clothing,303.35,15,Standard,UPS,2022-10-20,2022-10-25,M,0,4,,0
ORD_011630,CUST_00205,50857,514,39,2,PROD_8925,Toys,19.03,5,Standard,FedEx,2022-05-24,2022-05-29,,0,4,,0
ORD_011631,CUST_01319,40647,976,56,2,PROD_8237,Beauty,48.55,20,Express,DHL,2022-10-02,2022-10-04,,0,3,,0
ORD_011632,CUST_01153,91691,701,38,6,PROD_8069,Books,40.62,25,Economy,USPS,2023-11-27,2023-12-08,,0,4,Changed mind,1
ORD_011633,CUST_00579,19545,913,47,3,PROD_2366,Books,28.61,0,Next Day,DHL,2023-02-27,2023-02-28,,0,4,Quality issues,1
ORD_011634,CUST_01340,25220,169,98,28,PROD_6899,Beauty,18.21,10,Next Day,UPS,2022-03-22,2022-03-25,,0,5,,0
ORD_011635,CUST_01174,66881,575,34,8,PROD_5634,Toys,66.96,10,Express,BlueDart,2022-10-12,2022-10-16,,0,3,,1
ORD_011636,CUST_00990,52247,853,49,3,PROD_7589,Toys,24.75,10,Next Day,FedEx,2023-12-08,2023-12-10,,0,4,,0
ORD_011637,CUST_01506,83608,1336,16,0,PROD_1477,Home & Kitchen,5.0,15,Economy,UPS,2023-09-02,2023-09-10,,0,4,Changed mind,1
ORD_011638,CUST_00513,66531,1864,58,10,PROD_1604,Footwear,26.14,5,Express,FedEx,2022-03-15,2022-03-19,M,0,1,Not as described,1
ORD_011639,CUST_00594,38683,149,20,1,PROD_9019,Electronics,30.28,0,Next Day,BlueDart,2023-07-26,2023-07-29,,0,5,,0
ORD_011640,CUST_00965,94886,1757,97,21,PROD_3282,Clothing,67.26,15,Express,UPS,2024-02-08,2024-02-12,XS,0,5,,0
ORD_011641,CUST_00006,39256,1125,25,3,PROD_2493,Toys,11.64,10,Express,DHL,2023-11-15,2023-11-19,,0,4,,0
ORD_011642,CUST_00171,59009,1925,92,9,PROD_5345,Books,8.49,30,Economy,USPS,2024-01-02,2024-01-12,,0,4,,0
ORD_011643,CUST_00298,69638,1725,80,15,PROD_9478,Beauty,311.6,50,Economy,DHL,2022-09-11,,,0,5,,0
ORD_011644,CUST_01382,94109,265,38,4,PROD_4344,Toys,23.61,30,Express,FedEx,2023-10-23,2023-10-27,,0,2,Received wrong item,1
ORD_011645,CUST_01885,45755,987,9,0,PROD_4759,Beauty,93.78,0,Next Day,DHL,2022-10-16,2022-10-17,,0,3,,0
ORD_011646,CUST_00443,83385,1330,3,0,PROD_3638,Electronics,21.65,30,Express,BlueDart,2023-06-17,2023-06-23,,0,4,,0
ORD_011647,CUST_01830,79013,297,71,10,PROD_5074,Home & Kitchen,17.43,0,Economy,UPS,2022-06-28,2022-07-06,,0,5,,0
ORD_011648,CUST_01983,41604,1543,59,12,PROD_4816,Footwear,54.35,0,Express,DHL,2023-11-23,2023-11-26,S,0,5,,0
ORD_011649,CUST_00489,86099,157,31,7,PROD_3689,Toys,28.66,10,Next Day,USPS,2023-12-29,2024-01-02,,0,4,,0
ORD_011650,CUST_01025,63955,738,95,1,PROD_4934,Books,51.02,10,Express,UPS,2023-07-18,2023-07-21,,0,3,,0
ORD_011651,CUST_01122,60196,1013,87,16,PROD_8708,Footwear,60.63,0,Standard,USPS,2022-05-18,2022-05-26,XXL,0,4,,0
ORD_011652,CUST_01026,74942,1916,14,3,PROD_2149,Electronics,658.94,15,Express,FedEx,2022-06-05,2022-06-09,,0,5,,0
ORD_011653,CUST_00160,75612,809,40,10,PROD_4266,Toys,15.1,10,Standard,BlueDart,2022-08-31,2022-09-07,,0,4,,0
ORD_011654,CUST_00060,19116,1872,59,6,PROD_4547,Beauty,19.7,30,Economy,USPS,2024-04-14,2024-04-24,,0,5,,0
ORD_011655,CUST_00919,59856,793,30,6,PROD_7736,Books,29.84,50,Economy,USPS,2022-07-26,2022-08-06,,0,2,Defective product,1
ORD_011656,CUST_01293,71385,379,86,17,PROD_2688,Electronics,96.15,0,Standard,DHL,2023-06-14,2023-06-20,,0,1,Quality issues,1
ORD_011657,CUST_01569,54681,1884,58,7,PROD_6224,Books,28.52,15,Express,USPS,2022-09-15,2022-09-19,,0,5,,0
ORD_011658,CUST_00681,26728,365,75,8,PROD_4332,Home & Kitchen,16.97,10,Economy,BlueDart,2023-03-15,2023-03-26,,0,5,,0
ORD_011659,CUST_01865,60052,1280,16,3,PROD_7152,Footwear,23.18,0,Express,BlueDart,2023-07-19,2023-07-23,M,0,4,,0
ORD_011660,CUST_01815,57526,1206,88,11,PROD_7359,Home & Kitchen,130.81,30,Next Day,USPS,2022-04-05,2022-04-09,,0,5,Quality issues,1
ORD_011661,CUST_00467,50001,547,18,0,PROD_7117,Beauty,66.42,25,Standard,BlueDart,2024-05-31,2024-06-08,,0,3,,0
ORD_011662,CUST_01184,17355,1174,88,1,PROD_7411,Electronics,18.64,10,Standard,FedEx,2022-01-15,2022-01-21,,0,3,,0
ORD_011663,CUST_01010,33788,1907,66,16,PROD_8158,Books,78.4,10,Economy,FedEx,2022-04-27,2022-05-05,,0,3,,0
ORD_011664,CUST_01021,97835,434,25,3,PROD_5819,Clothing,48.46,0,Economy,FedEx,2022-03-03,2022-03-12,XL,0,5,,0
ORD_011665,CUST_01786,53694,581,46,3,PROD_7682,Beauty,14.46,50,Express,DHL,2023-11-19,2023-11-23,,0,5,,0
ORD_011666,CUST_01083,64459,607,99,24,PROD_4623,Beauty,52.77,0,Standard,UPS,2022-06-13,2022-06-19,,0,3,,0
ORD_011667,CUST_00607,83259,1961,53,2,PROD_9794,Clothing,51.29,20,Express,BlueDart,2023-12-01,,S,0,5,,0
ORD_011668,CUST_01492,59060,1210,36,9,PROD_1524,Clothing,26.45,0,Express,USPS,2023-01-28,2023-01-31,XS,0,3,,0
ORD_011669,CUST_01439,49535,532,91,12,PROD_7563,Electronics,39.49,25,Standard,DHL,2022-12-21,2022-12-27,,0,3,,0
ORD_011670,CUST_00819,21221,1276,24,4,PROD_6318,Books,5.94,25,Express,FedEx,2024-04-30,2024-05-03,,0,5,,0
ORD_011671,CUST_00900,19710,1422,32,7,PROD_4078,Clothing,34.26,0,Next Day,DHL,2022-08-12,2022-08-14,XL,0,3,,0
ORD_011672,CUST_01666,50668,1166,80,2,PROD_5301,Home & Kitchen,142.99,25,Standard,UPS,2022-05-06,2022-05-13,,0,5,,0
ORD_011673,CUST_00556,77000,599,31,3,PROD_8278,Toys,170.36,10,Next Day,BlueDart,2024-03-27,2024-03-30,,0,4,,0
ORD_011674,CUST_00166,93748,1627,6,0,PROD_6322,Footwear,5.0,20,Standard,UPS,2022-07-07,2022-07-13,L,0,5,,0
ORD_011675,CUST_00023,36062,799,99,14,PROD_5204,Clothing,188.59,30,Economy,FedEx,2024-06-01,2024-06-10,M,0,4,,1
ORD_011676,CUST_00425,14722,717,41,3,PROD_1707,Books,45.36,5,Next Day,DHL,2023-12-29,2024-01-01,,0,3,,0
ORD_011677,CUST_00637,28136,1139,47,1,PROD_2390,Beauty,9.19,10,Economy,DHL,2023-08-06,2023-08-16,,0,2,,1
ORD_011678,CUST_01971,12665,1551,64,7,PROD_8364,Books,6.96,5,Economy,FedEx,2024-05-11,2024-05-19,,0,3,,0
ORD_011679,CUST_00139,60019,1182,5,0,PROD_9320,Toys,10.36,15,Next Day,DHL,2022-10-06,2022-10-08,,0,4,,0
ORD_011680,CUST_01225,93746,1804,92,3,PROD_9611,Beauty,26.03,0,Economy,UPS,2024-05-21,2024-05-29,,0,5,,0
ORD_011681,CUST_01558,62531,1822,50,7,PROD_4726,Beauty,64.6,5,Express,BlueDart,2022-07-11,2022-07-17,,0,4,,0
ORD_011682,CUST_01026,74942,1916,14,3,PROD_1402,Electronics,236.47,10,Economy,FedEx,2023-06-11,2023-06-20,,0,2,Received wrong item,1
ORD_011683,CUST_01705,92210,1104,34,5,PROD_2489,Electronics,60.27,5,Standard,FedEx,2023-04-08,2023-04-15,,0,5,,0
ORD_011684,CUST_00544,47606,863,28,4,PROD_5736,Clothing,73.03,20,Economy,DHL,2022-09-06,2022-09-16,L,0,3,,0
ORD_011685,CUST_00558,32241,334,10,2,PROD_7990,Toys,9.03,25,Economy,USPS,2022-10-13,2022-10-23,,0,2,,0
ORD_011686,CUST_01612,11007,1214,86,15,PROD_3768,Home & Kitchen,14.66,15,Economy,FedEx,2024-04-29,2024-05-07,,0,5,,0
ORD_011687,CUST_00779,67080,728,4,0,PROD_1239,Home & Kitchen,65.77,0,Economy,USPS,2022-05-26,2022-06-05,,0,4,,0
ORD_011688,CUST_01495,18799,873,24,1,PROD_1688,Footwear,19.31,30,Standard,BlueDart,2022-02-28,2022-03-08,XL,1,4,,0
ORD_011689,CUST_01897,61964,1694,40,10,PROD_6117,Toys,13.98,10,Next Day,FedEx,2024-04-23,2024-04-26,,0,4,,0
ORD_011690,CUST_01403,28964,299,82,20,PROD_9562,Beauty,11.4,0,Standard,FedEx,2024-04-10,2024-04-17,,0,4,Not as described,1
ORD_011691,CUST_00464,36158,506,44,7,PROD_3323,Home & Kitchen,16.76,50,Next Day,UPS,2023-09-04,2023-09-07,,0,4,Not as described,1
ORD_011692,CUST_01824,30308,1878,42,1,PROD_4001,Books,87.42,0,Standard,BlueDart,2023-11-26,,,0,4,,0
ORD_011693,CUST_00431,26704,1075,62,13,PROD_3884,Clothing,54.29,25,Standard,UPS,2024-03-19,,XXL,0,3,Not as described,1
ORD_011694,CUST_01034,51224,706,6,0,PROD_3330,Toys,111.87,50,Next Day,UPS,2023-02-11,2023-02-13,,0,4,,0
